"bill_id","session_id","bill_number","status","status_desc","status_date","title","description","committee_id","committee","last_action_date","last_action","url","state_link"
1679946,2002,"HB0523",4,"Passed","5/17/2023","AN ACT to amend Tennessee Code Annotated, Title 69, Chapter 3, Part 1, relative to water quality.","As enacted, makes revisions to the Water Quality Control Act. - Amends TCA Title 69, Chapter 3, Part 1.",0,"","5/17/2023","Comp. became Pub. Ch. 342","https://legiscan.com/TN/bill/HB0523/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0523&ga=113"
1679948,2002,"HB0495",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Title 53; Title 63 and Title 68, relative to medical waste.","As enacted, enacts the ""Topical Medical Waste Reduction Act of 2023,"" which establishes certain regulations of facility-provided medications. - Amends TCA Title 53; Title 63 and Title 68.",0,"","4/18/2023","Comp. became Pub. Ch. 150","https://legiscan.com/TN/bill/HB0495/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0495&ga=113"
1679954,2002,"SB0562",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 41, relative to persons convicted of a criminal offense.","As enacted, requires a prisoner of a county workhouse or jail who is released from custody on work release or otherwise allowed to leave the grounds of the county workhouse or jail for employment or to perform work in the community, whether paid or unpaid, to use an electronic monitoring device at all times when the prisoner is not on the grounds of the county workhouse or jail; requires the employer or person utilizing the prisoner for work to pay the costs of the electronic monitoring device. - Amends TCA Title 41.",0,"","5/3/2023","Comp. became Pub. Ch. 301","https://legiscan.com/TN/bill/SB0562/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0562&ga=113"
1679968,2002,"HB0491",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Title 7, Chapter 69, relative to tourism development.","As enacted, expands the types of projects that may be funded under the Tourism Development Authority Act; clarifies the sources of revenue to fund such projects; excludes ad valorem real property taxes from such sources of revenue that are available to fund projects under the Act. - Amends TCA Title 7, Chapter 69.",0,"","4/18/2023","Comp. became Pub. Ch. 121","https://legiscan.com/TN/bill/HB0491/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0491&ga=113"
1679987,2002,"HB0522",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Title 4; Title 8 and Title 58, relative to law enforcement.","As enacted, if the Tennessee highway patrol is assigned a protective detail, authorizes a Tennessee highway patrolman and an officer of a local law enforcement agency to utilize their respective agency's vehicle or emergency equipment for purposes of conducting the protective detail. - Amends TCA Title 4; Title 8 and Title 58.",0,"","4/18/2023","Effective date(s) 04/06/2023","https://legiscan.com/TN/bill/HB0522/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0522&ga=113"
1679994,2002,"SB0542",4,"Passed","5/18/2023","AN ACT to amend Tennessee Code Annotated, Title 29; Title 36; Title 37; Title 47 and Title 71, relative to adoption.","As enacted, makes various revisions to present law relative to adoption. - Amends TCA Title 29; Title 36; Title 37; Title 47 and Title 71.",0,"","5/18/2023","Comp. became Pub. Ch. 361","https://legiscan.com/TN/bill/SB0542/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0542&ga=113"
1679996,2002,"HB0489",4,"Passed","3/23/2023","AN ACT to amend Tennessee Code Annotated, Title 45 and Title 66, relative to financial institutions.","As enacted, specifies that the requirement to notify the department of revenue of the death of the sole or last surviving lessee of a safe deposit box does not apply if the lessee died after December 31, 2015; specifies that a state trust institution is not required to publish public notice in order to establish and maintain a new trust office; authorizes the holder of debt secured by a mortgage, deed of trust, or other lien to assess and collect fees from the borrower of the debt for the anticipated or actual costs of making entry of partial or entire payments upon the record, or for registering a formal release. - Amends TCA Title 45 and Title 66.",0,"","3/23/2023","Comp. became Pub. Ch. 28","https://legiscan.com/TN/bill/HB0489/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0489&ga=113"
1679999,2002,"SB0476",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Section 40-25-129, relative to witnesses.","As enacted, requires the department of correction to advance or reimburse witness expenses necessary to the prosecution of certain criminal cases; requires the county to seek to recover from a convicted defendant who is declared not to be indigent, the costs of the advance or reimbursement of witness expenses made by the department of correction. - Amends TCA Section 40-25-129.",0,"","4/18/2023","Effective date(s) 04/13/2023","https://legiscan.com/TN/bill/SB0476/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0476&ga=113"
1680003,2002,"SB0533",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Title 8, Chapter 50, Part 8; Title 8, Chapter 50, Part 9 and Title 49, Chapter 5, Part 8, relative to sick leave banks.","As enacted, authorizes the grant of sick leave from a sick leave bank to a state employee to care for a sick minor child of the employee. - Amends TCA Title 8, Chapter 50, Part 8; Title 8, Chapter 50, Part 9 and Title 49, Chapter 5, Part 8.",0,"","4/18/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB0533/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0533&ga=113"
1680021,2002,"SB0495",4,"Passed","5/18/2023","AN ACT to amend Tennessee Code Annotated, Title 38 and Title 40, relative to probation and parole officers.","As enacted, states that the four years of qualifying full-time professional experience required to be a probation and parole officer may include experience in law enforcement. - Amends TCA Title 38 and Title 40.",0,"","5/18/2023","Comp. became Pub. Ch. 358","https://legiscan.com/TN/bill/SB0495/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0495&ga=113"
1680038,2002,"SB0477",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 2, Chapter 3, Part 3, relative to convenient voting centers.","As enacted, makes changes to law relative to convenient voting centers, including authorizing Henry County to establish a convenient voting center pilot program. - Amends TCA Title 2, Chapter 3, Part 3.",0,"","5/3/2023","Effective date(s) 4/28/2023","https://legiscan.com/TN/bill/SB0477/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0477&ga=113"
1680041,2002,"SB0520",4,"Passed","5/19/2023","AN ACT to amend Tennessee Code Annotated, Title 54 and Title 55, relative to traffic-control signals.","As enacted, makes revisions to law relative to traffic-control signals. - Amends TCA Title 54 and Title 55.",0,"","5/19/2023","Comp. became Pub. Ch. 388","https://legiscan.com/TN/bill/SB0520/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0520&ga=113"
1680063,2002,"SB0523",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Title 53; Title 63 and Title 68, relative to medical waste.","As enacted, enacts the ""Topical Medical Waste Reduction Act of 2023,"" which establishes certain regulations of facility-provided medications. - Amends TCA Title 53; Title 63 and Title 68.",0,"","4/18/2023","Effective date(s) 04/13/2023","https://legiscan.com/TN/bill/SB0523/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0523&ga=113"
1680072,2002,"SB0485",4,"Passed","5/2/2023","AN ACT to amend Tennessee Code Annotated, Title 20, Chapter 1, Part 1 and Title 56, Chapter 7, Part 12, relative to civil actions.","As enacted, authorizes a plaintiff in certain civil actions filed against an owner and operator of an uninsured motor vehicle, where comparative fault is or becomes an issue, to amend the complaint to add certain persons as defendants or institute a separate action against such persons within a certain time following the filing of the first answer or first amended answer alleging such person's fault if such actions would otherwise be barred by the statute of limitations and other criteria is met. - Amends TCA Title 20, Chapter 1, Part 1 and Title 56, Chapter 7, Part 12.",0,"","5/2/2023","Comp. became Pub. Ch. 294","https://legiscan.com/TN/bill/SB0485/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0485&ga=113"
1680077,2002,"SB0475",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 4; Title 39, Chapter 17 and Title 47, relative to sports .","As enacted, revises and adds various provisions for purposes of regulating vendors of licensees; revises provisions relating to applications, fees, and penalties; authorizes the sports wagering council to keep certain moneys for administrative purposes; revises provisions relating to recordkeeping and inspections for licensees and registrants. - Amends TCA Title 4; Title 39, Chapter 17 and Title 47.",0,"","5/24/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB0475/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0475&ga=113"
1680117,2002,"SB0555",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Title 7, Chapter 69, relative to tourism development.","As enacted, expands the types of projects that may be funded under the Tourism Development Authority Act; clarifies the sources of revenue to fund such projects; excludes ad valorem real property taxes from such sources of revenue that are available to fund projects under the Act. - Amends TCA Title 7, Chapter 69.",0,"","4/18/2023","Effective date(s) 04/04/2023","https://legiscan.com/TN/bill/SB0555/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0555&ga=113"
1680136,2002,"HB0458",4,"Passed","5/19/2023","AN ACT to amend Tennessee Code Annotated, Title 55, Chapter 10, Part 4 and Title 69, Chapter 9, Part 2, relative to boating under the influence.","As enacted, revises various provisions of present law concerning the offense of boating under the influence. - Amends TCA Title 55, Chapter 10, Part 4 and Title 69, Chapter 9, Part 2.",0,"","5/19/2023","Effective date(s) 07/01/2023, 10/01/2023","https://legiscan.com/TN/bill/HB0458/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0458&ga=113"
1680138,2002,"SB0552",4,"Passed","3/28/2023","AN ACT to amend Tennessee Code Annotated, Title 39 and Title 55, relative to the transportation of loose items in open beds or trailers.","As enacted, enacts the ""Sergeant Chris Jenkins Law."" - Amends TCA Title 39 and Title 55.",0,"","3/28/2023","Comp. became Pub. Ch. 64","https://legiscan.com/TN/bill/SB0552/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0552&ga=113"
1680155,2002,"SB0515",4,"Passed","4/18/2023","AN ACT to amend Tennessee Code Annotated, Title 39, Chapter 17, relative to firearms.","As enacted, expands employees allowed to carry a handgun on property owned, operated, or controlled by a public institution of higher education to include retired law enforcement officers who retired in good standing with 20 years of service and are employed on a part-time basis by a public institution of higher education. - Amends TCA Title 39, Chapter 17.",0,"","4/18/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB0515/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0515&ga=113"
1680164,2002,"SB0491",4,"Passed","5/24/2023","AN ACT to amend Tennessee Code Annotated, Title 8, Chapter 8 and Title 29, relative to liability for certain acts.","As enacted, requires an action brought against a county for any wrong, injury, loss, damage or expense resulting from any act or failure to act on the part of any deputy appointed by the sheriff to be filed within one year after the cause of action accrued; clarifies that failure of the county to respond in 60 days is not a default but rather the county is deemed to have denied the material, well pleaded factual allegations of the complaint. - Amends TCA Title 8, Chapter 8 and Title 29.",0,"","5/24/2023","Effective date(s) 07/01/2023","https://legiscan.com/TN/bill/SB0491/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB0491&ga=113"
1680170,2002,"HB0529",4,"Passed","5/3/2023","AN ACT to amend Tennessee Code Annotated, Title 49, Chapter 1 and Title 49, Chapter 5, relative to educator licensure.","As enacted, revises various provisions regarding the automatic revocation of educator licenses. - Amends TCA Title 49, Chapter 1 and Title 49, Chapter 5.",0,"","5/3/2023","Comp. became Pub. Ch. 267","https://legiscan.com/TN/bill/HB0529/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB0529&ga=113"
